일시,평균기온(°C),합계 일사량(MJ/m2),평균 지면온도(°C),평균 30cm 지중온도(°C),5.0m 지중온도(°C),일 미세먼지 농도(㎍/㎥),승차,검색량,당일 1차접종자 수,1차접종 누계,1차접종률(%),당일 2차접종자 수,2차접종 누계,2차접종률(%),당일 3차접종자 수,3차접종 누계,3차접종률(%),mx,my,dx,dy,추가 확진
20210622,22.8,20.23,25.8,24.4,14,33,6782744,2.8259,6694,2792660,80.6,21120,791467,22.8,0,0,0,1.22E-16,-1,-0.994521895,-0.104528463,236
20210623,22.4,19.49,26.9,24.1,14,22,6783869,3.45784,5777,2802006,80.7,22048,813666,23.4,0,0,0,1.22E-16,-1,-0.994521895,0.104528463,252
20210624,23,17.8,25.2,23.8,14,40,6862740,3.04859,6581,2811191,82.2,22040,835878,24.5,0,0,0,1.22E-16,-1,-0.951056516,0.309016994,269
20210625,24.1,24.74,28,24,14,52,7088190,2.65829,7635,2821282,81,22720,858697,24.6,0,0,0,1.22E-16,-1,-0.866025404,0.5,263
20210626,22.8,14.24,25,24.5,14.1,32,4624513,2.10431,2216,2825885,81,6655,865395,24.8,0,0,0,1.22E-16,-1,-0.743144825,0.669130606,242
20210627,24.5,22.48,27.8,24.3,14.1,26,3460082,2.29172,0,2825862,81,0,865395,24.8,0,0,0,1.22E-16,-1,-0.587785252,0.809016994,185
20210628,23.7,13.52,25,24.4,14.1,28,6576664,2.78721,3278,2829341,81.1,21853,887508,25.4,0,0,0,1.22E-16,-1,-0.406736643,0.913545458,205
20210629,23.9,14.1,26.4,24.3,14.1,38,6759381,3.09867,3321,2833050,81,22407,914519,26.2,0,0,0,1.22E-16,-1,-0.207911691,0.978147601,375
20210630,24.3,16.22,26.3,24.3,14.1,53,6734788,7.37966,3893,2837158,81.6,22749,941358,27.1,0,0,0,1.22E-16,-1,-2.45E-16,1,334
20210701,26.3,20.59,27.4,24.8,14.2,42,6773450,5.41239,1642,2838855,83,18865,964356,28.2,0,0,0,-0.5,-0.866025404,0.20129852,0.979529941,347
20210702,27.1,22.19,27.2,25.4,14.2,27,7000099,5.74965,1588,2840470,81.7,20529,989375,28.5,0,0,0,-0.5,-0.866025404,0.394355855,0.918957812,359
20210703,22.6,7.51,23.5,25.4,14.2,16,4366650,3.92526,696,2841238,81.7,4139,997938,28.7,0,0,0,-0.5,-0.866025404,0.571268215,0.820763441,289
20210704,21.4,2.69,22.2,23.5,14.2,15,2883162,3.64454,0,2841244,83,0,998134,29.2,0,0,0,-0.5,-0.866025404,0.724792787,0.688966919,307
20210705,23.3,12.59,24.6,23.3,14.3,29,6677610,5.10898,13454,2854873,81.6,9389,1008177,28.8,0,0,0,-0.5,-0.866025404,0.848644257,0.52896401,320
20210706,25.3,19.15,26.8,24.1,14.3,50,6769075,14.3784,7703,2862693,80.6,12346,1025199,28.9,0,0,0,-0.5,-0.866025404,0.937752132,0.347305253,583
20210707,26.4,11.81,26.6,25,14.3,57,6554726,26.94092,6871,2869885,80.9,11909,1041173,29.4,0,0,0,-0.5,-0.866025404,0.988468324,0.151427778,550
20210708,26,14.1,27,25.4,14.4,33,6341201,25.90729,7439,2877851,81.2,13483,1058784,29.9,0,0,0,-0.5,-0.866025404,0.998716507,-0.050649169,503
20210709,25.5,14.49,27,25.7,14.4,21,6410682,26.09994,14064,2892191,81.7,20660,1083665,30.6,0,0,0,-0.5,-0.866025404,0.968077119,-0.250652532,509
20210710,25.9,17.4,26.9,25.8,14.4,37,3821216,12.83698,3864,2896137,81.9,8264,1096559,31,0,0,0,-0.5,-0.866025404,0.89780454,-0.440394152,509
20210711,25.7,7.53,26.3,26,14.5,43,2622582,10.50365,66,2896204,82.1,222,1096845,31.1,0,0,0,-0.5,-0.866025404,0.790775737,-0.612105983,403
20210712,28.1,19.1,29,26,14.5,32,5714356,14.33448,6195,2902429,82.6,13308,1110216,31.6,0,0,0,-0.5,-0.866025404,0.651372483,-0.758758123,417
20210713,28.8,11.59,28.5,26.9,14.5,41,5721486,13.16586,20140,2922594,78.4,16581,1130848,30.3,0,0,0,-0.5,-0.866025404,0.485301963,-0.874346616,638
20210714,29.7,22.48,30.6,27.2,14.6,27,5665982,18.79481,23553,2946540,75.3,18514,1152859,29.5,0,0,0,-0.5,-0.866025404,0.299363123,-0.954139256,520
20210715,29.1,22.77,31.8,27.9,14.6,24,5571497,14.68012,25026,2972281,75.2,20650,1176298,29.8,0,0,0,-0.5,-0.866025404,0.101168322,-0.994869323,570
20210716,28.8,26.76,32.5,28.2,14.6,21,5711057,12.14969,26086,2998367,75.8,27192,1203490,30.4,0,0,0,-0.5,-0.866025404,-0.101168322,-0.994869323,562
20210717,29.1,22.58,32.4,28.4,14.7,19,3481512,8.71162,8953,3000991,76.1,7397,1216426,30.8,0,0,0,-0.5,-0.866025404,-0.299363123,-0.954139256,523
20210718,29.6,23.37,33.1,28.5,14.7,22,2460245,9.06861,118,3008122,75.2,151,1216767,29.8,0,0,0,-0.5,-0.866025404,-0.485301963,-0.874346616,419
20210719,26.4,10.07,28,27.7,14.7,22,5589555,12.12727,31651,3039867,77.2,9668,1226600,31.1,0,0,0,-0.5,-0.866025404,-0.651372483,-0.758758123,394
20210720,27.9,14.62,28.9,27,14.8,24,5708944,12.53473,31212,3071180,78,8800,1237904,31.4,0,0,0,-0.5,-0.866025404,-0.790775737,-0.612105983,604
20210721,30.5,24.1,30.5,27.5,14.8,26,5593169,16.54911,31192,3102494,78.7,6008,1245273,31.6,0,0,0,-0.5,-0.866025404,-0.89780454,-0.440394152,499
20210722,31.2,27.69,31.4,28.3,14.8,29,5570975,13.77799,31573,3134191,77.5,8022,1254560,31,0,0,0,-0.5,-0.866025404,-0.968077119,-0.250652532,520
20210723,31.2,26.91,32.2,29,14.9,37,5724152,11.63876,27951,3162205,77.8,10128,1266249,31.1,0,0,0,-0.5,-0.866025404,-0.998716507,-0.050649169,465
20210724,31.7,27.78,32.6,29.4,14.9,37,3472751,7.76459,6610,3168820,77.9,2639,1268896,31.2,0,0,0,-0.5,-0.866025404,-0.988468324,0.151427778,489
20210725,31.5,27.63,34.2,29.7,14.9,28,2418721,7.71963,85,3168908,77.9,19,1268914,31.2,0,0,0,-0.5,-0.866025404,-0.937752132,0.347305253,341
20210726,31.2,29.3,35.3,29.9,15,29,5572945,9.28338,125490,3297521,81.2,14681,1283718,31.6,0,0,0,-0.5,-0.866025404,-0.848644257,0.52896401,351
20210727,31.1,17.22,33.3,29.9,15,29,5568700,8.38064,74786,3372307,81.2,9381,1293099,31.1,0,0,0,-0.5,-0.866025404,-0.724792787,0.688966919,573
20210728,30.4,16.37,33.5,29.6,15,38,5568060,10.33821,84052,3458804,83.6,8120,1302735,31.5,0,0,0,-0.5,-0.866025404,-0.571268215,0.820763441,515
20210729,29.6,14.86,31.3,29.3,15.1,46,5509410,8.7284,60488,3519568,84.5,7742,1310875,31.5,0,0,0,-0.5,-0.866025404,-0.394355855,0.918957812,488
20210730,30.5,21.86,33.5,29.2,15.1,30,5622363,7.58533,80425,3600688,86.4,13659,1325451,31.8,0,0,0,-0.5,-0.866025404,-0.20129852,0.979529941,476
20210731,29.8,21.19,31.6,29.5,15.2,25,3417145,5.59367,39795,3640808,87.3,4188,1329899,31.9,0,0,0,-0.5,-0.866025404,-2.45E-16,1,473
20210801,27.1,6.56,28.3,29.1,15.2,40,2395940,5.41883,5674,3646552,95.7,68,1329967,34.9,0,0,0,-0.866025404,-0.5,0.20129852,0.979529941,365
20210802,26.5,8.42,27.8,28.2,15.2,20,5284339,6.8729,77877,3724642,86.4,7123,1337105,31,0,0,0,-0.866025404,-0.5,0.394355855,0.918957812,311
20210803,28,13.25,29,27.9,15.3,27,5373750,7.18788,35750,3760901,87.3,20557,1357865,31.5,0,0,0,-0.866025404,-0.5,0.571268215,0.820763441,486
